experiment_id,cutoff_k,evaluation_depth,same_ranking_cutoff,embedding_model,chunk_size,chunk_overlap,chunk_unit,chunk_count,index_was_rebuilt,id,question,ground_truth_type,question_type,provider,expected_document_1,expected_document_2,expected_documents,retrieved_doc_ids,retrieved_chunk_ids,retrieved_titles,retrieved_scores,top_1_doc_id,top_3_doc_ids,top_5_doc_ids,top_10_doc_ids,first_expected_rank_1,first_expected_rank_2,first_expected_ranks,hit_at_k,any_hit_at_k,all_hit_at_k,reciprocal_rank,unique_doc_count,duplicate_chunk_count,duplicate_ratio,max_same_doc_occupancy,max_same_doc_occupancy_ratio,retrieved_chunk_count,retrieved_character_count,approximate_token_count,retrieval_latency_depth10_ms
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,kubernetes,k8s_debug_pods,,k8s_debug_pods,k8s_debug_running_pod,k8s_debug_running_pod::0009,Debug Running Pods,0.642589,k8s_debug_running_pod,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_logging_architecture|k8s_debug_pods,2,,k8s_debug_pods:2,0,0,0,0.5,1,0,0.0,1,1.0,1,1024,256,2371.721
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,kubernetes,k8s_debug_pods,,k8s_debug_pods,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod::0009|k8s_debug_pods::0000|k8s_liveness_readiness_startup_probes::0003,Debug Running Pods|Debug Pods|Configure Liveness Readiness and Startup Probes,0.642589|0.755127|0.827052,k8s_debug_running_pod,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_logging_architecture|k8s_debug_pods,2,,k8s_debug_pods:2,1,1,1,0.5,3,0,0.0,1,0.3333333333333333,3,3071,768,2371.721
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,kubernetes,k8s_debug_pods,,k8s_debug_pods,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod::0009|k8s_debug_pods::0000|k8s_liveness_readiness_startup_probes::0003|k8s_debug_running_pod::0019|k8s_liveness_readiness_startup_probes::0004,Debug Running Pods|Debug Pods|Configure Liveness Readiness and Startup Probes|Debug Running Pods|Configure Liveness Readiness and Startup Probes,0.642589|0.755127|0.827052|0.829051|0.834397,k8s_debug_running_pod,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_logging_architecture|k8s_debug_pods,2,,k8s_debug_pods:2,1,1,1,0.5,3,2,0.4,2,0.4,5,5119,1280,2371.721
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_001,A Kubernetes Pod stays Pending after deployment and no container logs exist yet. What should I inspect first?,single,single-troubleshooting,kubernetes,k8s_debug_pods,,k8s_debug_pods,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_logging_architecture|k8s_debug_pods,k8s_debug_running_pod::0009|k8s_debug_pods::0000|k8s_liveness_readiness_startup_probes::0003|k8s_debug_running_pod::0019|k8s_liveness_readiness_startup_probes::0004|k8s_debug_running_pod::0002|k8s_debug_running_pod::0012|k8s_debug_running_pod::0024|k8s_logging_architecture::0002|k8s_debug_pods::0001,Debug Running Pods|Debug Pods|Configure Liveness Readiness and Startup Probes|Debug Running Pods|Configure Liveness Readiness and Startup Probes|Debug Running Pods|Debug Running Pods|Debug Running Pods|Logging Architecture|Debug Pods,0.642589|0.755127|0.827052|0.829051|0.834397|0.864532|0.880036|0.881772|0.891816|0.898888,k8s_debug_running_pod,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes,k8s_debug_running_pod|k8s_debug_pods|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_liveness_readiness_startup_probes|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_logging_architecture|k8s_debug_pods,2,,k8s_debug_pods:2,1,1,1,0.5,4,6,0.6,5,0.5,10,10238,2560,2371.721
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,kubernetes,k8s_debug_running_pod,,k8s_debug_running_pod,k8s_debug_services,k8s_debug_services::0015,Debug Services,0.865775,k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_services,7,,k8s_debug_running_pod:7,0,0,0,0.14285714285714285,1,0,0.0,1,1.0,1,1024,256,124.091
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,kubernetes,k8s_debug_running_pod,,k8s_debug_running_pod,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods,k8s_debug_services::0015|k8s_liveness_readiness_startup_probes::0017|k8s_debug_pods::0000,Debug Services|Configure Liveness Readiness and Startup Probes|Debug Pods,0.865775|0.891247|0.893594,k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_services,7,,k8s_debug_running_pod:7,0,0,0,0.14285714285714285,3,0,0.0,1,0.3333333333333333,3,3072,768,124.091
top_k_openai_1024_128,5,10,True,text-embedding-3-small,1024,128,character,483,False,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,kubernetes,k8s_debug_running_pod,,k8s_debug_running_pod,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services,k8s_debug_services::0015|k8s_liveness_readiness_startup_probes::0017|k8s_debug_pods::0000|k8s_debug_pods::0009|k8s_debug_services::0003,Debug Services|Configure Liveness Readiness and Startup Probes|Debug Pods|Debug Pods|Debug Services,0.865775|0.891247|0.893594|0.920422|0.932169,k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_services,7,,k8s_debug_running_pod:7,0,0,0,0.14285714285714285,3,2,0.4,2,0.4,5,5037,1259,124.091
top_k_openai_1024_128,10,10,True,text-embedding-3-small,1024,128,character,483,False,eval_002,A Pod is Running but the application is not responding on its expected port. What diagnostic path should I start with?,single,single-troubleshooting,kubernetes,k8s_debug_running_pod,,k8s_debug_running_pod,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_services,k8s_debug_services::0015|k8s_liveness_readiness_startup_probes::0017|k8s_debug_pods::0000|k8s_debug_pods::0009|k8s_debug_services::0003|k8s_debug_services::0004|k8s_debug_running_pod::0024|k8s_debug_running_pod::0007|k8s_debug_running_pod::0000|k8s_debug_services::0018,Debug Services|Configure Liveness Readiness and Startup Probes|Debug Pods|Debug Pods|Debug Services|Debug Services|Debug Running Pods|Debug Running Pods|Debug Running Pods|Debug Services,0.865775|0.891247|0.893594|0.920422|0.932169|0.947902|0.963783|0.96624|0.973205|0.973693,k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services,k8s_debug_services|k8s_liveness_readiness_startup_probes|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_running_pod|k8s_debug_services,7,,k8s_debug_running_pod:7,1,1,1,0.14285714285714285,4,6,0.6,4,0.4,10,10155,2539,124.091
top_k_openai_1024_128,1,10,True,text-embedding-3-small,1024,128,character,483,False,eval_003,A Service has a ClusterIP but requests do not reach any backend Pods. What Kubernetes troubleshooting document should guide the investigation?,single,single-troubleshooting,kubernetes,k8s_debug_services,,k8s_debug_services,k8s_debug_services,k8s_debug_services::0012,Debug Services,0.771104,k8s_debug_services,k8s_debug_services|k8s_debug_pods|k8s_debug_pods,k8s_debug_services|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services,k8s_debug_services|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services,1,,k8s_debug_services:1,1,1,1,1.0,1,0,0.0,1,1.0,1,1024,256,547.618
top_k_openai_1024_128,3,10,True,text-embedding-3-small,1024,128,character,483,False,eval_003,A Service has a ClusterIP but requests do not reach any backend Pods. What Kubernetes troubleshooting document should guide the investigation?,single,single-troubleshooting,kubernetes,k8s_debug_services,,k8s_debug_services,k8s_debug_services|k8s_debug_pods|k8s_debug_pods,k8s_debug_services::0012|k8s_debug_pods::0009|k8s_debug_pods::0000,Debug Services|Debug Pods|Debug Pods,0.771104|0.781494|0.855939,k8s_debug_services,k8s_debug_services|k8s_debug_pods|k8s_debug_pods,k8s_debug_services|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services,k8s_debug_services|k8s_debug_pods|k8s_debug_pods|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services|k8s_debug_services,1,,k8s_debug_services:1,1,1,1,1.0,2,1,0.3333333333333333,2,0.6666666666666666,3,2990,748,547.618
